"round_dt","microhabitat","avg_Tsurface_open","avg_ToSun","avg_ToShade","avg_radiation","de","season","climate_change"
"2022-01-10 10:00:00","open",24.15,29.6958948014446,24.1314148461049,517.71,2.0041051985554,"Winter",4
"2022-01-10 11:00:00","open",26.7333333333333,32.532200529843,24.4384121521638,599.372777777778,0.702458650784752,"Winter",4
"2022-01-10 12:00:00","open",28.0344444444444,33.9784515856279,25.0618475420991,630.548333333333,2.2527738640448,"Winter",4
"2022-01-10 13:00:00","open",28.2477777777778,33.8730082822981,25.4798638189344,585.336111111111,2.10529599018203,"Winter",4
"2022-01-10 14:00:00","open",27.2261111111111,32.33899812241,26.2723862625168,483.33,0.546416562454471,"Winter",4
"2022-01-10 15:00:00","open",25.0466666666667,29.4372777748132,26.3601081790409,319.393333333333,2.0982095887374,"Winter",4
"2022-01-10 16:00:00","Rock-Small",21.3516666666667,25.0157187511805,25.5598996915934,135.813333333333,4.7454894765653,"Winter",4
"2022-01-10 17:00:00","Rock-Medium",18.6966666666667,21.9029408808157,25.4919582074693,23.12,5.7266740010902,"Winter",4
"2022-01-11 07:00:00","burrow",12.21,15.5753656667332,19.3280468123329,41.2,NA,"Winter",4
"2022-01-11 08:00:00","burrow",14.7122222222222,18.7174078647018,20.9596994304012,167.047777777778,NA,"Winter",4
"2022-01-11 09:00:00","burrow",18.9127777777778,23.7090161521937,22.618023325553,345.722222222222,NA,"Winter",4
"2022-01-11 10:00:00","open",24.2333333333333,29.5198283594382,22.5290144083444,481.562222222222,1.91842823879186,"Winter",4
"2022-01-11 11:00:00","open",27.45,33.0898407151534,23.4657466630424,588.963333333333,1.25012888078177,"Winter",4
"2022-01-11 12:00:00","open",29.6961111111111,35.3247174034903,23.9180158260912,617.601111111111,3.56933219870905,"Winter",4
"2022-01-11 13:00:00","open",30.6755555555556,36.0685080755834,24.5898878078986,575.444444444444,4.32200400023565,"Winter",4
"2022-01-11 14:00:00","open",29.2794444444444,34.2348702295228,25.2634699319719,473.992777777778,2.42539434432537,"Winter",4
"2022-01-11 15:00:00","open",27.2366666666667,31.5403652981274,25.5090702421997,318.09,0.0087516729083994,"Winter",4
"2022-01-11 16:00:00","Rock-Small",22.7183333333333,26.3249822095983,25.0309765711188,133.732777777778,4.5567945033835,"Winter",4
"2022-01-11 17:00:00","Rock-Medium",19.4333333333333,22.6358413652583,24.8672358811852,23.3,6.1935097621221,"Winter",4
"2022-01-12 07:00:00","burrow",11.54,15.0102989841291,19.4185829377173,42.25,NA,"Winter",4
"2022-01-12 08:00:00","burrow",14.4244444444444,18.4940881909204,21.4115336500653,173.214444444444,NA,"Winter",4
"2022-01-12 09:00:00","burrow",18.8005555555556,23.3298922428761,22.0701284902232,284.766666666667,NA,"Winter",4
"2022-01-12 10:00:00","open",24.0772222222222,29.263069260613,22.6371299746362,447.565555555556,2.29371277537217,"Winter",4
"2022-01-12 11:00:00","open",27.68,33.6007317158293,23.6776317794379,629.542222222222,1.74141809680985,"Winter",4
"2022-01-12 12:00:00","open",26.2611111111111,31.3619119551533,24.1217624651433,462.66,0.201065154598567,"Winter",4
"2022-01-12 13:00:00","open",26.5066666666667,31.4504903343642,24.7328280488781,431.700555555556,0.308816903275304,"Winter",4
"2022-01-12 14:00:00","open",25.1661111111111,29.5295725170803,25.0286543022954,300.241111111111,1.70160269236843,"Winter",4
"2022-01-12 15:00:00","open",23.5011111111111,27.3125689270662,25.0278615414099,173.390555555556,3.888802415832,"Winter",4
"2022-01-12 16:00:00","Rock-Small",21.2333333333333,24.6956131623575,24.6047420568443,85.4494444444445,5.752903449925,"Winter",4
"2022-01-12 17:00:00","burrow",19.8866666666667,23.1925401406574,24.5324754140061,40.4466666666667,NA,"Winter",4
"2022-01-13 07:00:00","burrow",12.26,15.5815241408953,19.439803612602,33.72,NA,"Winter",4
"2022-01-13 08:00:00","burrow",14.0738888888889,17.6735828785537,20.2240704498336,90.3794444444444,NA,"Winter",4
"2022-01-13 09:00:00","burrow",15.8077777777778,19.8316276732372,20.8714500058717,165.762222222222,NA,"Winter",4
"2022-01-13 10:00:00","burrow",17.2027777777778,21.2742563636603,21.5657020556827,178.802222222222,NA,"Winter",4
