"round_dt","microhabitat","avg_Tsurface_open","avg_ToSun","avg_ToShade","avg_radiation","de","df","season","climate_change"
"2022-01-10 10:00:00","burrow",24.15,26.2888233193651,24.6283903045572,517.71,NA,NA,"Winter",0
"2022-01-10 11:00:00","open",26.2016666666667,28.995581010102,24.5130343324729,589.005,2.70441898989803,-2.70441898989803,"Winter",0
"2022-01-10 12:00:00","open",27.925,30.6753349370883,24.1780953604387,629.505,1.02466506291173,-1.02466506291173,"Winter",0
"2022-01-10 13:00:00","open",28.3933333333333,30.6513146751085,24.7753022924344,596.453333333333,1.04868532489153,-1.04868532489153,"Winter",0
"2022-01-10 14:00:00","open",27.4616666666667,29.0420142404235,24.5139026035521,501.571666666667,2.65798575957651,-2.65798575957651,"Winter",0
"2022-01-10 15:00:00","burrow",25.52,26.0494286624808,23.6030399916718,346.408333333333,NA,NA,"Winter",0
"2022-01-10 16:00:00","burrow",22.0916666666667,21.4829322979095,22.10786187092,163.36,NA,NA,"Winter",0
"2022-01-10 17:00:00","burrow",18.16,17.0352793568903,19.8363107453834,15.5483333333333,NA,NA,"Winter",0
"2022-01-11 07:00:00","burrow",12.0133333333333,11.2900412093742,14.4641261973811,15.9283333333333,NA,NA,"Winter",0
"2022-01-11 08:00:00","burrow",14.06,14.5209474548098,15.5943099128217,141.683333333333,NA,NA,"Winter",0
"2022-01-11 09:00:00","burrow",18.185,19.7139774129909,17.9028736702091,318.438333333333,NA,NA,"Winter",0
"2022-01-11 10:00:00","burrow",23.5816666666667,25.7600823291431,20.3204188150857,465.976666666667,NA,NA,"Winter",0
"2022-01-11 11:00:00","open",27.135,29.6263011668977,21.309872645958,577.368333333333,2.07369883310233,-2.07369883310233,"Winter",0
"2022-01-11 12:00:00","open",29.4366666666667,31.957312734383,22.8024531508082,618.285,0.257312734383049,0.257312734383049,"Winter",0
"2022-01-11 13:00:00","open",30.6216666666667,32.7619376229709,23.8070024145599,586.43,1.06193762297093,1.06193762297093,"Winter",0
"2022-01-11 14:00:00","open",29.43,30.9018314584624,23.3540684779391,493.27,0.79816854153761,-0.79816854153761,"Winter",0
"2022-01-11 15:00:00","burrow",27.725,28.1414264640229,22.5575690353585,344.231666666667,NA,NA,"Winter",0
"2022-01-11 16:00:00","burrow",23.6,22.8448089661013,21.1346105937134,161.336666666667,NA,NA,"Winter",0
"2022-01-11 17:00:00","burrow",18.9033333333333,17.7781207090189,19.0489621724994,15.7866666666667,NA,NA,"Winter",0
"2022-01-12 07:00:00","burrow",11.3733333333333,10.7484551368586,14.3280297071867,16.3016666666667,NA,NA,"Winter",0
