"round_dt","microhabitat","avg_Tsurface_open","avg_ToSun","avg_ToShade","avg_radiation","de","season","climate_change"
"2022-01-10 10:00:00","burrow",24.15,27.3012406323876,21.1323936404472,517.71,NA,"Winter",1
"2022-01-10 11:00:00","open",26.7333333333333,30.005831293864,21.4385703139833,599.372777777778,1.69416870613595,"Winter",1
"2022-01-10 12:00:00","open",28.0344444444444,31.6857006221803,22.061658715095,630.548333333333,0.0142993778197251,"Winter",1
"2022-01-10 13:00:00","open",28.2477777777778,31.6603330712578,22.4788684205079,585.336111111111,0.0396669287421894,"Winter",1
"2022-01-10 14:00:00","open",27.2261111111111,30.0510227209287,23.2717438679985,483.33,1.64897727907132,"Winter",1
"2022-01-10 15:00:00","burrow",25.0466666666667,27.0606997135978,23.3593420401829,319.393333333333,NA,"Winter",1
"2022-01-10 16:00:00","burrow",21.3516666666667,22.4975561393081,22.5582308028775,135.813333333333,NA,"Winter",1
"2022-01-11 08:00:00","burrow",14.7122222222222,15.5365358354928,17.9616154894906,167.047777777778,NA,"Winter",1
"2022-01-11 09:00:00","burrow",18.9127777777778,20.7279920675257,19.6217155945441,345.722222222222,NA,"Winter",1
"2022-01-11 10:00:00","burrow",24.2333333333333,26.7717518988752,19.5274197316425,481.562222222222,NA,"Winter",1
"2022-01-11 11:00:00","open",27.45,30.6354639377158,20.4651413264029,588.963333333333,1.06453606228416,"Winter",1
"2022-01-11 12:00:00","open",29.6961111111111,32.9645477039783,20.9171879873944,617.601111111111,1.26454770397826,"Winter",1
"2022-01-11 13:00:00","open",30.6755555555556,33.7695790586807,21.5881380392842,575.444444444444,2.06957905868066,"Winter",1
"2022-01-11 14:00:00","open",29.2794444444444,31.9109049613647,22.263054046776,473.992777777778,0.210904961364733,"Winter",1
"2022-01-11 15:00:00","open",27.2366666666667,29.152835434054,22.5072362246175,318.09,2.54716456594601,"Winter",1
"2022-01-11 16:00:00","burrow",22.7183333333333,23.8597423226347,22.0293286270756,133.732777777778,NA,"Winter",1
"2022-01-12 08:00:00","burrow",14.4244444444444,15.3360119600525,18.4148009392835,173.214444444444,NA,"Winter",1
"2022-01-12 09:00:00","burrow",18.8005555555556,20.3800309548613,19.0704920164107,284.766666666667,NA,"Winter",1
"2022-01-12 10:00:00","burrow",24.0772222222222,26.5859374504564,19.6340660245372,447.565555555556,NA,"Winter",1
"2022-01-12 11:00:00","open",27.68,31.0439789536133,20.6757629131835,629.542222222222,0.656021046386709,"Winter",1
"2022-01-12 12:00:00","open",26.2611111111111,29.118819521964,21.1214523806022,462.66,2.58118047803603,"Winter",1
"2022-01-12 13:00:00","open",26.5066666666667,29.4802458863163,21.7325160031292,431.700555555556,2.2197541136837,"Winter",1
"2022-01-12 14:00:00","burrow",25.1661111111111,27.0763360027409,22.0278450955413,300.241111111111,NA,"Winter",1
"2022-01-12 15:00:00","burrow",23.5011111111111,24.8434728437624,22.0263078297323,173.390555555556,NA,"Winter",1
"2022-01-12 16:00:00","burrow",21.2333333333333,21.9036284651597,21.6033660069549,85.4494444444445,NA,"Winter",1
"2022-01-13 08:00:00","burrow",14.0738888888889,14.5725805810356,17.22401139605,90.3794444444444,NA,"Winter",1
"2022-01-13 09:00:00","burrow",15.8077777777778,16.7763330652233,17.8719378423028,165.762222222222,NA,"Winter",1
"2022-01-13 10:00:00","burrow",17.2027777777778,18.3965467171912,18.5654131581735,178.802222222222,NA,"Winter",1
"2022-01-13 11:00:00","burrow",24.3133333333333,27.143703456189,19.6570977001942,550.674444444444,NA,"Winter",1
"2022-01-13 12:00:00","open",25.9633333333333,29.1987867605524,21.0933869811892,481.507222222222,2.50121323944762,"Winter",1
"2022-01-13 13:00:00","open",27.6583333333333,30.8172810018488,21.7845696256766,545.235,0.882718998151191,"Winter",1
"2022-01-13 14:00:00","open",26.92,29.6503462599357,22.5426539074817,458.543888888889,2.0496537400643,"Winter",1
"2022-01-13 15:00:00","burrow",24.4088888888889,26.4186695764962,23.0145266764322,301.58,NA,"Winter",1
"2022-01-13 16:00:00","burrow",21.7366666666667,22.7191404596854,22.6843320181401,123.457777777778,NA,"Winter",1
"2022-01-14 08:00:00","burrow",16.5855555555556,17.1450181635756,18.187943229551,79.5477777777778,NA,"Winter",1
"2022-01-14 09:00:00","burrow",18.4955555555556,19.7708521768893,18.9420787182681,185.361666666667,NA,"Winter",1
"2022-01-14 10:00:00","burrow",20.38,21.6734095706992,19.7222822418884,217.682777777778,NA,"Winter",1
"2022-01-14 11:00:00","burrow",20.4188888888889,21.3943020671289,20.1770550008478,162.036111111111,NA,"Winter",1
"2022-01-14 12:00:00","burrow",20.2022222222222,21.2301601309517,20.7406865226283,154.943333333333,NA,"Winter",1
"2022-01-14 13:00:00","burrow",19.9372222222222,21.0018693192724,21.3217388860418,167.037222222222,NA,"Winter",1
"2022-01-14 14:00:00","burrow",22.97,24.4831886910913,21.3577438175566,380.306111111111,NA,"Winter",1
"2022-01-14 15:00:00","burrow",23.7494444444444,25.7173998321115,21.5213381196677,241.301666666667,NA,"Winter",1
"2022-01-14 16:00:00","burrow",20.95,21.7808241667327,20.9071879927385,118.674444444444,NA,"Winter",1
"2022-01-15 08:00:00","burrow",11.7594444444444,12.298956077445,16.6400719828578,69.5355555555555,NA,"Winter",1
"2022-01-15 09:00:00","burrow",15.7461111111111,16.4463347926504,17.9892530184904,153.283888888889,NA,"Winter",1
"2022-01-15 10:00:00","burrow",17.7805555555556,18.9010262034266,18.9546621388845,170.787777777778,NA,"Winter",1
"2022-01-15 11:00:00","burrow",19.2427777777778,20.1730251119976,19.9905465500868,138.051111111111,NA,"Winter",1
"2022-01-15 12:00:00","burrow",22.2072222222222,23.204846696884,20.5822638273094,180.724444444444,NA,"Winter",1
"2022-01-15 13:00:00","burrow",20.5472222222222,21.2487605576447,20.5256765554296,90.1333333333333,NA,"Winter",1
"2022-01-15 14:00:00","burrow",19.6794444444444,20.1992207732937,20.5518792129404,70.1288888888889,NA,"Winter",1
"2022-01-15 15:00:00","burrow",20.8011111111111,21.2154942318481,20.5135114066236,99.6166666666667,NA,"Winter",1
"2022-01-15 16:00:00","burrow",17.7472222222222,18.0777969707055,19.6027613047078,17.93,NA,"Winter",1
"2022-01-16 08:00:00","burrow",14.7738888888889,14.9250016925686,17.0930887196905,46.3633333333333,NA,"Winter",1
"2022-01-16 09:00:00","burrow",15.065,15.2165294256709,16.9766747647694,32.2788888888889,NA,"Winter",1
"2022-01-16 10:00:00","burrow",15.6427777777778,15.8590525824188,17.614602183022,34.83,NA,"Winter",1
"2022-01-16 11:00:00","burrow",16.2605555555556,16.3815748941923,18.0263523872661,22.5383333333333,NA,"Winter",1
