"round_dt","microhabitat","avg_Tsurface_open","avg_ToSun","avg_ToShade","avg_radiation","de","df","season","climate_change"
"2020-07-05 09:00:00","burrow",41.2808333333333,49.0867452910949,38.837754395509,739.300833333333,NA,NA,"Summer",4
"2020-07-05 10:00:00","burrow",44.7825,53.3936469010871,40.0189680334405,882.115833333333,NA,NA,"Summer",4
"2020-07-05 11:00:00","burrow",48.1983333333333,57.0491390322705,41.2541580955699,969.559166666667,NA,NA,"Summer",4
"2020-07-05 12:00:00","burrow",50.1983333333333,58.9747234010423,42.5012053726626,1004.39833333333,NA,NA,"Summer",4
"2020-07-05 13:00:00","burrow",50.2258333333333,58.7295108496173,43.5377672767525,970.575833333333,NA,NA,"Summer",4
"2020-07-05 14:00:00","burrow",48.5408333333333,56.6781753839136,44.5472962634173,873.803333333333,NA,NA,"Summer",4
"2020-07-05 15:00:00","burrow",45.6383333333333,52.7911254403461,45.4662327085712,723.263333333333,NA,NA,"Summer",4
"2020-07-05 16:00:00","burrow",42.9158333333333,49.3841083151167,46.001401047056,541.765833333333,NA,NA,"Summer",4
"2020-07-05 17:00:00","burrow",41.3916666666667,46.3281441831637,46.2214746384181,340.395833333333,NA,NA,"Summer",4
"2020-07-05 18:00:00","burrow",38.7916666666667,42.6102347021909,45.0479510095389,135.148333333333,NA,NA,"Summer",4
"2020-07-05 19:00:00","burrow",36.5516666666667,39.8227303272938,43.6907668452762,13.72,NA,NA,"Summer",4
"2020-07-06 05:00:00","Rock-Small",30.4258333333333,34.0032415603246,36.0320989973939,10.7841666666667,0.476335272916934,0.476335272916934,"Summer",4
"2020-07-06 06:00:00","Rock-Small",31.4091666666667,35.853615291591,35.7178285436524,106.8975,0.174811488459568,0.174811488459568,"Summer",4
"2020-07-06 07:00:00","Rock-Small",34.3208333333333,39.8884586968654,36.4263727712752,302.866666666667,0.404817413461039,0.404817413461039,"Summer",4
"2020-07-06 08:00:00","Rock-Small",36.6675,43.576561780468,37.3972557312448,509.2425,1.41557051566697,1.41557051566697,"Summer",4
"2020-07-06 09:00:00","burrow",40.1616666666667,48.0596739605386,38.6282459023671,701.476666666667,NA,NA,"Summer",4
"2020-07-06 10:00:00","burrow",42.8741666666667,51.4945555010872,39.6521937934351,856.235833333333,NA,NA,"Summer",4
"2020-07-06 11:00:00","burrow",44.7275,53.8531990039309,40.770369769658,952.335833333333,NA,NA,"Summer",4
"2020-07-06 12:00:00","burrow",46.2125,55.4850691912579,41.3225682717989,982.560833333333,NA,NA,"Summer",4
"2020-07-06 13:00:00","burrow",46.6291666666667,55.5891601922135,42.406935674133,951.798333333333,NA,NA,"Summer",4
"2020-07-06 14:00:00","burrow",46.5325,54.9046216244119,43.647622639957,858.285833333333,NA,NA,"Summer",4
"2020-07-06 15:00:00","burrow",44.9333333333333,52.3938514129651,44.6609530520356,703.065,NA,NA,"Summer",4
"2020-07-06 16:00:00","burrow",43.6075,49.8287562363119,45.3425117593097,534.321666666667,NA,NA,"Summer",4
"2020-07-06 17:00:00","burrow",41.2666666666667,46.3254269693616,45.3689481573706,332.9925,NA,NA,"Summer",4
"2020-07-06 18:00:00","burrow",39.1066666666667,42.9577143224482,44.6217076977206,136.858333333333,NA,NA,"Summer",4
"2020-07-06 19:00:00","burrow",36.7925,39.8965233804576,43.2087271590512,13.5175,NA,NA,"Summer",4
"2020-07-07 05:00:00","Rock-Large",29.4191666666667,32.9501641031553,35.2730087979029,11.3125,0.023358684661595,-0.023358684661595,"Summer",4
"2020-07-07 06:00:00","Rock-Large",30.655,34.9726361494232,35.1277608193751,119.4475,0.0325993227871066,0.0325993227871066,"Summer",4
"2020-07-07 07:00:00","Rock-Small",33.7458333333333,39.3959034061914,35.6408939833921,312.389166666667,0.258490251333164,-0.258490251333164,"Summer",4
"2020-07-07 08:00:00","Rock-Small",36.1075,43.2571988027185,36.6842097681869,533.259166666667,0.748255081021,0.748255081021,"Summer",4
"2020-07-07 09:00:00","burrow",40.38,48.5416972542146,38.2758802209498,723.825833333333,NA,NA,"Summer",4
"2020-07-07 10:00:00","burrow",45.0033333333333,53.7017450886478,39.4897105687161,880.876666666667,NA,NA,"Summer",4
"2020-07-07 11:00:00","burrow",48.6291666666667,57.4203475184902,40.5784151330289,970.759166666667,NA,NA,"Summer",4
"2020-07-07 12:00:00","burrow",50.3383333333333,59.2719898749956,41.7203982297451,1008.04916666667,NA,NA,"Summer",4
"2020-07-07 13:00:00","burrow",50.8783333333333,59.1931913401522,42.7845260004068,975.686666666667,NA,NA,"Summer",4
"2020-07-07 14:00:00","burrow",48.6608333333333,56.6728067643026,43.8748040411216,883.4825,NA,NA,"Summer",4
"2020-07-07 15:00:00","burrow",45.4941666666667,52.7901582442362,44.710158351787,731.636666666667,NA,NA,"Summer",4
"2020-07-07 16:00:00","burrow",42.945,49.1980130472024,45.1239179387277,545.699166666667,NA,NA,"Summer",4
"2020-07-07 17:00:00","burrow",40.5866666666667,45.7099534857139,45.1443274526785,345.2,NA,NA,"Summer",4
"2020-07-07 18:00:00","burrow",38.9308333333333,42.7925209884217,44.885379854797,141.429166666667,NA,NA,"Summer",4
"2020-07-07 19:00:00","burrow",36.5875,39.7072087230244,43.3117555044107,13.2575,NA,NA,"Summer",4
"2020-07-08 05:00:00","Rock-Small",28.5591666666667,31.8511475676729,35.9532507085778,12.9933333333333,0.386090534930069,0.386090534930069,"Summer",4
"2020-07-08 06:00:00","open",30.6066666666667,35.0220245982873,35.6525619484657,126.925833333333,0.277975401712652,-0.277975401712652,"Summer",4
"2020-07-08 07:00:00","Rock-Small",33.7725,39.437783674833,35.998997707702,332.350833333333,0.225466671966259,-0.225466671966259,"Summer",4
"2020-07-08 08:00:00","Rock-Small",36.1,43.3042033065613,36.969178970601,552.290833333333,1.36982308380337,1.36982308380337,"Summer",4
"2020-07-08 09:00:00","Rock-Medium",40.7641666666667,48.7789238128528,38.4158751982185,734.920833333333,2.459901743656,2.459901743656,"Summer",4
"2020-07-08 10:00:00","burrow",45.2458333333333,53.9132673653856,39.4411631940282,892.933333333333,NA,NA,"Summer",4
"2020-07-08 11:00:00","burrow",48.6558333333333,57.4442210983933,40.6221237814632,988.900833333333,NA,NA,"Summer",4
"2020-07-08 12:00:00","burrow",50.2675,59.1897750352206,41.7798152572746,1016.50833333333,NA,NA,"Summer",4
"2020-07-08 13:00:00","burrow",49.6875,58.2227956058026,42.9532377173354,974.91,NA,NA,"Summer",4
"2020-07-08 14:00:00","burrow",47.7208333333333,55.8366834766792,44.0111756779053,882.330833333333,NA,NA,"Summer",4
"2020-07-08 15:00:00","burrow",44.9791666666667,52.2539531763553,44.7223531235959,731.333333333333,NA,NA,"Summer",4
"2020-07-08 16:00:00","burrow",42.5116666666667,48.7989804024385,45.2780301078925,543.854166666667,NA,NA,"Summer",4
"2020-07-08 17:00:00","burrow",40.4516666666667,45.7637001745312,45.2306458653282,342.583333333333,NA,NA,"Summer",4
"2020-07-08 18:00:00","burrow",38.8491666666667,42.7448726877597,44.7097040434921,141.528333333333,NA,NA,"Summer",4
"2020-07-08 19:00:00","burrow",36.7825,39.9710640278972,43.2138958065842,14.4216666666667,NA,NA,"Summer",4
"2020-07-09 05:00:00","Rock-Small",29.3925,32.9337168077568,34.8353084192944,11.2083333333333,0.215725593512936,0.215725593512936,"Summer",4
"2020-07-09 06:00:00","open",30.8233333333333,35.3905835712523,34.9213592667327,123.5025,0.0905835712522958,0.0905835712522958,"Summer",4
"2020-07-09 07:00:00","Rock-Small",34.0591666666667,39.6430048557225,35.5811760443281,327.734166666667,0.194312688551605,0.194312688551605,"Summer",4
"2020-07-09 08:00:00","Rock-Medium",36.3616666666667,43.3818045720332,36.8332718842204,545.385833333333,1.2034096835346,1.2034096835346,"Summer",4
"2020-07-09 09:00:00","Rock-Medium",39.9841666666667,48.1628329271763,38.0148569584227,726.145,2.27368522665293,2.27368522665293,"Summer",4
"2020-07-09 10:00:00","burrow",44.235,52.8954109110934,38.9362911041109,879.554166666667,NA,NA,"Summer",4
"2020-07-09 11:00:00","burrow",47.155,56.001687236428,40.1156131745859,979.815833333333,NA,NA,"Summer",4
"2020-07-09 12:00:00","burrow",48.4125,57.4929198583725,41.1486933099271,1003.41333333333,NA,NA,"Summer",4
"2020-07-09 13:00:00","burrow",49.6233333333333,58.2796171561104,42.2152918058991,967.95,NA,NA,"Summer",4
"2020-07-09 14:00:00","burrow",48.0925,56.088685733207,43.2384121673569,875.393333333333,NA,NA,"Summer",4
"2020-07-09 15:00:00","burrow",45.0633333333333,52.3113933213488,43.8027250565171,729.4475,NA,NA,"Summer",4
"2020-07-09 16:00:00","burrow",42.4858333333333,48.7713035316936,44.2680474107775,524.303333333333,NA,NA,"Summer",4
"2020-07-09 17:00:00","burrow",40.1316666666667,44.8665212645341,44.2186118646844,274.818333333333,NA,NA,"Summer",4
"2020-07-09 18:00:00","burrow",38.4491666666667,42.3371391112285,43.5928949112292,131.988333333333,NA,NA,"Summer",4
"2020-07-09 19:00:00","burrow",36.6716666666667,39.9486145236504,42.7172356984191,13.5933333333333,NA,NA,"Summer",4
"2020-07-10 05:00:00","Rock-Small",29.0841666666667,32.6377340607118,34.7069061118459,10.9475,0.201021669358902,0.201021669358902,"Summer",4
"2020-07-10 06:00:00","open",30.6925,35.1952028956708,34.3163476654175,122.301666666667,0.104797104329236,-0.104797104329236,"Summer",4
"2020-07-10 07:00:00","Rock-Small",34.3666666666667,39.9369120526415,34.6189197595737,317.734166666667,0.442017201771534,-0.442017201771534,"Summer",4
"2020-07-10 08:00:00","Rock-Medium",35.9025,42.879513728731,36.5356067728796,536.285833333333,0.857500725515578,0.857500725515578,"Summer",4
"2020-07-10 09:00:00","Rock-Medium",40.2233333333333,48.1028728627495,37.8798458430798,718.406666666667,2.05718711688805,2.05718711688805,"Summer",4
