TIMESTAMP,ID,RECORD,Speed_AVG,Direction_AVG,Direction_StDev,Raw_Speed_AVG,Raw_Direction_AVG,Raw_Direction_StDev,Speed_Max,Temperature_Avg,RH_Avg,Dewpoint_T_Avg,Pressure_Avg,Radiation_Avg,Sunshine,IR_Temp_Avg,IRdetectorT_Avg,Batt_Min
27/09/2020 4:50,GS,20356,1.178,311.6,15.99,1.178,42.58,15.98,1.93,28.63,39.37,13.69,1054.596,0.95,0,26.35,27.42,12.61
27/09/2020 4:40,GS,20355,1.193,287,10.17,1.193,18.05,10.2,1.92,28.62,41.85,14.57,1054.575,0.87,0,26.45,27.51,12.61
27/09/2020 5:30,GS,20360,1.847,318.1,6.645,1.847,49.09,6.657,2.85,28.73,41.06,14.37,1055.039,3.43,0,26.47,27.51,12.59
27/09/2020 5:40,GS,20361,1.477,313.2,8.03,1.477,44.16,8.03,2.27,28.7,42.22,14.76,1055.151,8.99,0,26.48,27.48,12.59
27/09/2020 5:00,GS,20357,1.766,329.3,8.36,1.766,60.27,8.34,2.59,28.79,40.74,14.26,1054.722,1.23,0,26.51,27.4,12.6
27/09/2020 5:20,GS,20359,1.995,322.8,7.492,1.995,53.81,7.496,2.66,28.76,40.7,14.24,1054.948,1.3,0,26.52,27.5,12.6
27/09/2020 5:50,GS,20362,1.065,306.7,6.793,1.065,37.66,6.793,1.78,28.58,42.04,14.6,1055.289,22.2,0,26.52,27.45,12.6
27/09/2020 5:10,GS,20358,1.986,322,7.258,1.986,53.01,7.258,2.85,28.81,41.82,14.69,1054.835,0.93,0,26.56,27.45,12.6
27/09/2020 4:30,GS,20354,1.008,296.6,8.51,1.008,27.58,8.48,1.69,28.77,43.83,15.35,1054.461,0.94,0,26.6,27.62,12.61
27/09/2020 4:20,GS,20353,1.014,305.6,8.72,1.014,36.63,8.72,1.62,28.87,45.18,15.97,1054.394,0.65,0,26.65,27.74,12.62
25/09/2020 5:30,GS,20072,0.97,302.9,14.11,0.97,33.91,14.1,2.51,28.5,53,18.04,1054,3.47,0,26.76,27.66,12.6
27/09/2020 4:10,GS,20352,0.861,306.3,11.05,0.861,37.3,11.04,1.57,28.99,47.35,16.8,1054.318,0.12,0,26.77,27.95,12.62
27/09/2020 6:00,GS,20363,1.063,305.2,8.36,1.063,36.23,8.37,1.67,28.68,42.55,14.82,1055.474,49.82,0,26.77,27.54,12.61
25/09/2020 5:40,GS,20073,1.83,282.3,13.82,1.83,13.29,13.8,3.02,28.51,52.87,18.01,1054.01,10.63,0,26.89,27.56,12.6
25/09/2020 5:20,GS,20071,1.478,295.9,12.13,1.478,26.88,12.12,3.18,28.59,53,18.1,1053.947,0.84,0,26.9,27.82,12.61
25/09/2020 5:10,GS,20070,1.845,290,11.07,1.845,21.03,11.08,3.4,28.74,52.05,18.04,1053.982,0.25,0,27.01,27.9,12.61
25/09/2020 5:00,GS,20069,2.184,284.2,14.16,2.184,15.24,14.16,3.56,28.76,51.23,17.84,1053.93,0.69,0,27.05,27.92,12.61
25/09/2020 4:50,GS,20068,1.469,301.3,12.01,1.469,32.27,12.01,2.27,28.78,50.38,17.54,1054,0,0,27.07,28,12.62
25/09/2020 5:50,GS,20074,2.107,280.5,15.02,2.107,11.53,15.02,3.47,28.63,52,18,1054.064,24.06,0,27.1,27.69,12.61
27/09/2020 4:00,GS,20351,1.566,334.6,9.81,1.566,65.65,9.8,2.52,29.05,50.83,17.99,1054.3,0.16,0,27.11,28.17,12.62
25/09/2020 4:40,GS,20067,2.258,289.6,9.71,2.258,20.62,9.72,4.01,28.77,51.74,18.03,1053.915,0.22,0,27.19,28.08,12.62
25/09/2020 4:30,GS,20066,2.163,293.6,10.95,2.163,24.57,10.94,4,28.79,52,18.18,1053.9,0.05,0,27.27,28.16,12.63
27/09/2020 3:50,GS,20350,1.951,336,12.24,1.951,67.02,12.24,4.2,29.08,51.01,18.03,1054.214,0.12,0,27.31,28.29,12.63
25/09/2020 6:00,GS,20075,2.617,277.9,8.66,2.617,8.92,8.66,4.91,28.7,52,18.1,1054.123,49.28,0,27.34,27.92,12.63
25/09/2020 4:20,GS,20065,2.003,301.5,9.13,2.003,32.45,9.13,3.41,28.87,52,18.16,1053.9,0,0,27.39,28.25,12.63
28/08/2020 5:00,GS,16037,2.642,282.4,10.9,2.642,13.41,10.9,5.02,29.14,37.4,13.3,1048.202,0.47,0,27.43,28.41,12.65
28/08/2020 4:50,GS,16036,3.365,274.6,8.7,3.365,5.6,8.71,5.38,29.13,36.23,12.84,1048.214,0.05,0,27.45,28.44,12.65
28/08/2020 5:10,GS,16038,3.149,274.5,9.27,3.149,5.534,9.27,4.81,29.13,38.04,13.56,1048.2,2.47,0,27.45,28.37,12.64
27/09/2020 3:40,GS,20349,2.244,339.2,11.22,2.244,70.24,11.21,3.72,29.16,52.49,18.55,1054.143,0.06,0,27.45,28.38,12.63
28/08/2020 4:40,GS,16035,3.262,276.9,8.54,3.262,7.928,8.56,5.04,29.2,36.03,12.75,1048.256,0.03,0,27.46,28.48,12.65
28/08/2020 5:20,GS,16039,2.632,281.9,13.44,2.632,12.9,13.44,4.6,29.08,38.14,13.53,1048.271,7.11,0,27.46,28.37,12.64
27/09/2020 3:30,GS,20348,2.168,338,9.81,2.168,69,9.79,3.53,29.3,49.41,17.77,1054.01,0.14,0,27.5,28.45,12.63
28/08/2020 4:20,GS,16033,2.864,279,10.34,2.864,10.02,10.34,4.78,29.3,36.08,12.93,1048.196,0.06,0,27.51,28.52,12.66
28/08/2020 4:30,GS,16034,3.187,279.4,9.04,3.187,10.43,9.04,5.11,29.22,36.15,12.86,1048.2,0.05,0,27.51,28.49,12.65
28/08/2020 4:10,GS,16032,2.545,286,15.29,2.545,17,15.31,4.35,29.4,36.32,13.12,1048.147,0.19,0,27.53,28.55,12.66
28/08/2020 5:30,GS,16040,2.295,287.7,10.27,2.295,18.69,10.27,4.23,29.12,39.45,14.09,1048.339,17.95,0,27.54,28.38,12.65
28/08/2020 3:40,GS,16029,1.3,294.2,11.18,1.3,25.18,11.17,2.52,29.53,37.03,13.51,1047.953,0.16,0,27.56,28.59,12.67
27/09/2020 3:10,GS,20346,2.026,324.5,13.15,2.026,55.5,13.16,3.4,29.54,43.96,16.11,1053.9,0.17,0,27.56,28.62,12.64
27/09/2020 3:20,GS,20347,2.178,334.9,15.43,2.178,65.84,15.42,3.83,29.39,47.87,17.3,1053.951,0.12,0,27.56,28.53,12.64
28/08/2020 3:50,GS,16030,2.134,287.2,11.35,2.134,18.18,11.35,3.7,29.47,37.4,13.61,1048.005,0.71,0,27.6,28.52,12.66
25/09/2020 4:10,GS,20064,2.107,291.3,11.84,2.107,22.28,11.83,4.06,28.95,51.99,18.16,1053.898,0.01,0,27.6,28.35,12.63
28/08/2020 4:00,GS,16031,2.818,279.2,9.59,2.818,10.17,9.59,4.91,29.42,37.09,13.45,1048.074,0.49,0,27.61,28.55,12.66
28/08/2020 3:30,GS,16028,1.841,290,11.6,1.841,20.99,11.6,3.57,29.52,38,13.85,1047.816,0.13,0,27.62,28.67,12.67
28/08/2020 5:40,GS,16041,3.001,278.7,8.92,3.001,9.69,8.92,4.75,29.15,38.92,13.88,1048.379,43.18,0,27.64,28.46,12.66
25/09/2020 3:50,GS,20062,2.851,278.1,11.44,2.851,9.11,11.46,5.1,28.98,51,18.01,1053.741,0.02,0,27.64,28.44,12.64
28/08/2020 3:20,GS,16027,2.353,283.2,10.39,2.353,14.21,10.4,3.61,29.59,38.22,14.03,1047.693,0.2,0,27.67,28.73,12.67
28/08/2020 3:10,GS,16026,2.277,281.7,9.35,2.277,12.81,9.34,3.71,29.66,38.52,14.18,1047.691,0.06,0,27.68,28.8,12.68
27/09/2020 3:00,GS,20345,2.066,326.2,15.45,2.066,57.23,15.47,3.65,29.62,44.73,16.5,1053.9,0.2,0,27.7,28.69,12.64
27/09/2020 6:10,GS,20364,1.187,310.6,9.99,1.187,41.59,9.99,1.99,28.95,41.67,14.77,1055.624,78.66,0,27.7,28.12,12.63
27/09/2020 2:40,GS,20343,1.949,338.8,9.2,1.949,69.77,9.2,3.58,29.61,44,16.16,1053.875,0.07,0,27.71,28.79,12.65
27/09/2020 2:50,GS,20344,2.331,329.7,8.97,2.331,60.75,8.97,3.75,29.64,43.85,16.2,1053.899,0.54,0,27.72,28.68,12.65
28/08/2020 3:00,GS,16025,2.226,282.4,10.65,2.226,13.44,10.64,3.42,29.72,39,14.39,1047.644,0.1,0,27.76,28.89,12.68
25/09/2020 3:10,GS,20058,3.443,267.4,11.76,3.443,358.4,11.76,5.51,29.07,50.88,18.02,1053.593,0,0,27.76,28.55,12.65
25/09/2020 4:00,GS,20063,2.552,287.3,9.97,2.552,18.29,9.97,3.96,28.99,51.22,18.07,1053.873,0.02,0,27.77,28.37,12.64
25/09/2020 3:00,GS,20057,3.841,274.1,9,3.841,5.151,9,6.07,29.15,50.74,17.99,1053.528,0,0,27.79,28.61,12.66
25/09/2020 2:50,GS,20056,3.59,279,7.505,3.59,10.04,7.495,5.27,29.25,50.21,17.99,1053.499,0,0,27.82,28.67,12.66
28/08/2020 5:50,GS,16042,2.454,286.8,10.05,2.454,17.83,10.07,4.45,29.25,38.71,13.94,1048.408,70.98,0,27.83,28.57,12.68
27/09/2020 2:30,GS,20342,2.203,328.1,10.1,2.203,59.11,10.1,3.6,29.8,42.37,15.78,1053.783,0.34,0,27.85,28.83,12.65
27/09/2020 2:20,GS,20341,2.136,321.7,7.518,2.136,52.7,7.518,3.55,29.86,42.93,16.11,1053.7,0.09,0,27.87,28.89,12.66
28/08/2020 2:50,GS,16024,2.274,283,8.86,2.274,13.96,8.87,3.61,29.85,38.1,14.22,1047.575,0.2,0,27.88,28.99,12.68
25/09/2020 2:40,GS,20055,2.903,271,11.41,2.903,1.96,11.41,4.28,29.37,49.73,17.93,1053.491,0,0,27.88,28.75,12.66
25/09/2020 3:40,GS,20061,3.121,275.5,12.6,3.121,6.498,12.6,6.24,29.04,50.94,17.99,1053.658,0,0,27.88,28.53,12.64
27/08/2020 5:10,GS,15894,1.991,293.4,23.99,1.991,24.44,23.98,3.38,29.86,45.18,16.9,1049.817,2.85,0,27.92,29,12.66
27/08/2020 5:20,GS,15895,1.872,298.5,13.83,1.872,29.5,13.83,3.38,29.78,46.72,17.29,1049.903,7.43,0,27.92,28.95,12.66
27/08/2020 5:30,GS,15896,1.612,304.6,9.99,1.612,35.62,9.99,2.95,29.72,47.72,17.57,1049.999,15.67,0,27.93,28.9,12.66
25/09/2020 3:20,GS,20059,3.215,255.8,16.22,3.215,346.8,16.22,5.28,29.01,50.9,17.9,1053.559,0,0,27.93,28.5,12.65
28/09/2020 5:30,GS,20504,1.156,330.2,13.44,1.156,61.24,13.44,2.34,30.35,52.03,19.53,1056.603,3.17,0,27.93,28.96,12.62
28/08/2020 2:40,GS,16023,1.923,288.7,14.21,1.923,19.68,14.21,3.51,30.01,37.41,14.05,1047.546,0.13,0,27.94,29.06,12.68
25/09/2020 2:30,GS,20054,2.574,268.1,11.43,2.574,359.1,11.43,4.19,29.49,48.45,17.62,1053.484,0.06,0,27.95,28.84,12.67
27/08/2020 5:00,GS,15893,2.633,274.4,13.79,2.633,5.425,13.76,4.45,29.81,44.33,16.57,1049.795,0.86,0,27.97,29.03,12.66
28/09/2020 5:10,GS,20502,1.073,326.8,12.67,1.073,57.81,12.68,2.36,30.4,51.52,19.41,1056.5,1.01,0,27.97,29,12.62
25/09/2020 3:30,GS,20060,3.221,270.3,17.73,3.221,1.367,17.74,5.12,29.16,49.81,17.79,1053.595,0.41,0,27.98,28.53,12.65
27/09/2020 2:10,GS,20340,2.163,320.4,5.869,2.163,51.4,5.861,3.42,29.92,43.18,16.28,1053.676,0.4,9.95,27.98,28.93,12.66
27/08/2020 5:40,GS,15897,1.274,305.9,9.58,1.274,36.87,9.58,2.23,29.69,48,17.67,1050.056,39.17,0,27.99,28.87,12.67
28/08/2020 2:20,GS,16021,1.654,294.5,10.63,1.654,25.46,10.63,2.53,30.15,36.31,13.76,1047.5,0.3,0,27.99,29.04,12.69
28/09/2020 5:40,GS,20505,1.295,329.6,12.21,1.295,60.63,12.21,1.97,30.3,52.08,19.54,1056.7,9.17,0,28,28.92,12.61
28/08/2020 2:30,GS,16022,1.974,287.4,11.84,1.974,18.43,11.84,3.4,30.19,36.46,13.91,1047.5,0.51,0,28.01,29.07,12.69
24/09/2020 5:20,GS,19927,1.019,269.9,8.24,1.019,0.937,8.24,1.51,29.62,52.16,18.89,1054.901,1.45,0,28.01,28.37,12.6
27/08/2020 4:50,GS,15892,2.501,280.4,14.66,2.501,11.44,14.64,4.46,29.83,44.26,16.49,1049.79,0.03,0,28.02,29.11,12.66
24/09/2020 4:50,GS,19924,0.657,277.7,24.35,0.657,8.65,24.36,1.12,29.8,52.17,19.06,1054.778,1,0,28.02,28.51,12.61
24/09/2020 5:00,GS,19925,0.81,269.2,10.69,0.81,0.255,10.66,1.28,29.72,52.13,19,1054.8,1,0,28.02,28.39,12.6
28/08/2020 2:00,GS,16019,2.05,325.3,15.81,2.05,56.29,15.81,3.26,30.11,36.56,13.83,1047.481,0.73,11.14,28.03,29,12.69
28/08/2020 2:10,GS,16020,1.753,301.7,21.79,1.753,32.73,21.79,3.86,30.14,36.9,13.94,1047.5,0.6,11.14,28.03,29,12.69
25/09/2020 2:20,GS,20053,2.868,270.1,10.54,2.868,1.08,10.53,4.38,29.53,47.96,17.51,1053.533,0,0,28.05,28.92,12.67
28/09/2020 5:00,GS,20501,1.025,327.9,10.13,1.025,58.88,10.14,1.56,30.41,51.68,19.41,1056.431,0.95,0,28.05,29.12,12.62
28/08/2020 6:00,GS,16043,2.25,290.9,15.07,2.25,21.94,15.07,4.73,29.49,38.84,14.19,1048.549,102.29,0,28.06,28.79,12.7
24/09/2020 5:40,GS,19929,0.843,283.1,16.78,0.843,14.07,16.78,1.38,29.54,52,18.85,1055.058,10.1,0,28.06,28.41,12.59
27/09/2020 1:40,GS,20337,1.451,325.9,6.621,1.451,56.85,6.629,2.36,30.08,41.52,15.79,1053.591,0.38,9.95,28.06,29.06,12.67
24/09/2020 5:10,GS,19926,1.102,261.7,9.67,1.102,352.7,9.67,1.71,29.7,52.05,18.95,1054.891,1.28,0,28.07,28.34,12.6
24/09/2020 5:30,GS,19928,1.249,267.1,6.658,1.249,358.1,6.679,1.64,29.6,52.98,19.06,1054.983,4.24,0,28.07,28.38,12.6
25/09/2020 6:10,GS,20076,2.362,285.1,10.9,2.362,16.12,10.91,3.81,28.84,52,18.12,1054.193,76.76,0,28.07,28.4,12.64
27/09/2020 1:50,GS,20338,1.592,326.5,9.93,1.592,57.49,9.93,3.27,30,43.25,16.34,1053.596,0.69,9.95,28.07,28.94,12.67
28/09/2020 5:20,GS,20503,1.313,346.9,9.87,1.313,77.86,9.87,2.27,30.42,51.97,19.56,1056.526,1.71,0,28.08,28.98,12.62
27/08/2020 4:40,GS,15891,2.583,284.7,17.7,2.583,15.69,17.7,4.25,29.94,43.44,16.34,1049.75,0.19,0,28.09,29.14,12.66
30/09/2020 5:40,GS,20793,1.212,253.8,10.63,1.212,344.8,10.63,2.12,30.68,46.86,18.17,1051.26,8.23,0,28.09,29.34,12.61
27/08/2020 4:30,GS,15890,3.011,284,8.87,3.011,14.99,8.87,4.56,29.83,43.88,16.4,1049.681,0.01,0,28.11,29.15,12.67
28/08/2020 1:50,GS,16018,1.55,306,7.219,1.55,37.01,7.212,2.51,30.26,36.61,13.95,1047.421,0.76,11.14,28.11,29.01,12.7
22/09/2020 5:30,GS,19640,2.22,337.1,9.22,2.22,68.08,9.22,3.37,29.5,54,19.37,1054.565,4.16,0,28.11,28.74,12.61
22/09/2020 5:40,GS,19641,1.933,328.6,8.65,1.933,59.66,8.63,2.93,29.52,53.23,19.13,1054.664,11.58,0,28.11,28.74,12.61
24/09/2020 4:40,GS,19923,0.596,321.1,18.18,0.596,52.13,18.18,1.27,29.85,52.02,19.13,1054.69,0.82,0,28.12,28.67,12.61
30/09/2020 5:30,GS,20792,1.326,254.2,10.39,1.326,345.2,10.39,2.42,30.69,47,18.17,1051.3,2.64,0,28.12,29.38,12.61
22/09/2020 5:20,GS,19639,2.248,340.8,7.915,2.248,71.79,7.938,3.26,29.49,54.51,19.5,1054.503,1.46,0,28.13,28.75,12.62
25/09/2020 2:10,GS,20052,3.2,277,6.124,3.2,8.02,6.128,4.81,29.63,47.77,17.49,1053.584,0,10.14,28.14,28.99,12.67
28/09/2020 4:50,GS,20500,1.173,318.8,9.28,1.173,49.84,9.28,2.13,30.47,50.54,19.2,1056.4,0.81,0,28.14,29.23,12.63
30/09/2020 4:50,GS,20788,0.7,273.5,28.92,0.7,4.558,28.91,1.2,31.32,46,18.37,1051.185,1.16,0,28.14,29.46,12.62
27/09/2020 1:30,GS,20336,1.611,322.7,6.378,1.611,53.7,6.379,2.34,30.08,41.46,15.78,1053.474,0.07,9.95,28.15,29.21,12.67
27/09/2020 2:00,GS,20339,2.185,334,12.24,2.185,64.97,12.23,3.04,29.96,44.88,16.8,1053.584,0.82,9.95,28.15,28.94,12.66
30/09/2020 5:20,GS,20791,1.417,259,14.8,1.417,350,14.8,2.49,30.71,47,18.16,1051.298,1.22,0,28.15,29.33,12.61
27/08/2020 4:20,GS,15889,2.845,278,7.736,2.845,8.98,7.736,3.89,29.97,44,16.49,1049.602,0.02,0,28.16,29.18,12.67
28/08/2020 1:40,GS,16017,1.345,295.7,12.46,1.345,26.67,12.45,2.42,30.37,36,13.88,1047.5,0.52,11.14,28.17,28.95,12.7
22/09/2020 5:10,GS,19638,2.128,343,8.84,2.128,73.98,8.87,3.35,29.5,55.47,19.75,1054.491,0.74,0,28.17,28.79,12.62
22/09/2020 5:50,GS,19642,1.801,325.1,9.15,1.801,56.05,9.15,2.69,29.6,50.55,18.36,1054.698,26.28,0,28.17,28.78,12.62
30/09/2020 5:10,GS,20790,1.267,224.1,12.23,1.267,315.1,12.23,2.29,30.74,47,18.27,1051.2,0.94,0,28.17,29.34,12.62
28/09/2020 5:50,GS,20506,1.312,330.8,9.36,1.312,61.86,9.35,2.11,30.31,52.31,19.63,1056.761,21.14,0,28.18,29,12.62
27/08/2020 4:10,GS,15888,2.46,276.6,7.52,2.46,7.593,7.525,4.18,30.03,44.21,16.67,1049.583,0.08,0,28.19,29.22,12.67
24/09/2020 5:50,GS,19930,1.019,274.9,10.1,1.019,5.888,10.11,1.58,29.61,52,18.95,1055.126,23.32,0,28.19,28.45,12.6
30/09/2020 5:00,GS,20789,0.941,261.2,24.56,0.941,352.2,24.57,1.56,31.12,46.19,18.35,1051.189,1.14,0,28.2,29.37,12.62
27/08/2020 5:50,GS,15898,1.699,292.6,9.62,1.699,23.59,9.63,3.1,29.86,48,17.76,1050.1,74.31,0,28.21,28.95,12.69
25/09/2020 2:00,GS,20051,2.627,278,7.206,2.627,8.98,7.206,4.06,29.78,46.74,17.28,1053.6,0.02,10.14,28.21,29.06,12.67
22/09/2020 5:00,GS,19637,1.916,345.7,8.48,1.916,76.71,8.48,3.06,29.5,55.41,19.75,1054.334,0,0,28.22,28.87,12.62
27/08/2020 4:00,GS,15887,2.524,273.7,7.533,2.524,4.674,7.533,3.59,30.09,44.9,16.9,1049.546,0,0,28.23,29.28,12.67
28/08/2020 1:20,GS,16015,0.781,305.9,15.21,0.781,36.87,15.21,1.49,30.58,35,13.63,1047.501,1.35,11.14,28.23,28.9,12.71
28/09/2020 4:40,GS,20499,1.332,321.9,10.4,1.332,52.88,10.39,2.14,30.5,50.02,19.06,1056.371,0.98,0,28.25,29.34,12.63
28/08/2020 1:30,GS,16016,1.3,282.2,8.75,1.3,13.23,8.75,2.75,30.51,35.69,13.79,1047.5,1.33,11.14,28.26,28.88,12.71
23/09/2020 5:20,GS,19783,0.335,310.2,62.93,0.335,41.18,62.93,1.24,29.89,54.01,19.65,1055.214,1.72,0,28.26,28.57,12.61
23/09/2020 5:30,GS,19784,0.865,266.2,8.77,0.865,357.2,8.76,1.27,29.67,55.04,19.81,1055.324,4.87,0,28.26,28.43,12.61
24/09/2020 4:10,GS,19920,1.118,319.1,13.55,1.118,50.15,13.55,1.94,29.79,53,19.26,1054.439,1,0,28.26,28.66,12.62
26/08/2020 5:10,GS,15750,1.502,284.4,10.71,1.502,15.43,10.72,2.72,30.97,32.64,12.88,1050.183,3.24,0,28.27,29.63,12.67
24/09/2020 4:00,GS,19919,0.945,302.7,14.24,0.945,33.68,14.25,1.67,29.73,53.64,19.38,1054.4,0.8,0,28.28,28.74,12.63
27/08/2020 2:00,GS,15875,1.038,319,15.12,1.038,50.04,15.11,1.52,30.7,35.7,13.92,1049.469,1,11.17,28.29,29.16,12.7
24/09/2020 4:30,GS,19922,1.199,330.4,13.64,1.199,61.37,13.64,2.19,29.85,52.87,19.37,1054.593,0.99,0,28.29,28.7,12.61
27/08/2020 3:50,GS,15886,2.46,268.6,7.882,2.46,359.6,7.882,3.71,30.18,44.91,16.97,1049.538,0,0,28.3,29.36,12.67
28/09/2020 4:20,GS,20497,1.424,355.1,8.42,1.424,86.1,8.42,2.22,30.43,49.98,18.93,1056.3,0.08,0,28.3,29.57,12.64
24/09/2020 3:50,GS,19918,1.251,317,9.5,1.251,48.05,9.48,2.01,29.7,54,19.47,1054.307,0.95,0,28.31,28.82,12.63
25/09/2020 1:50,GS,20050,2.247,275.6,10.64,2.247,6.618,10.64,4.13,29.94,45.46,17.05,1053.623,0.36,10.14,28.31,29.1,12.68
28/09/2020 4:30,GS,20498,1.483,346.7,9.03,1.483,77.69,9.02,2.15,30.41,50,18.94,1056.3,0.99,0,28.31,29.42,12.64
30/09/2020 4:20,GS,20785,0.792,249.4,17.76,0.792,340.4,17.76,1.39,31.05,46.94,18.53,1051,0.49,0,28.31,29.64,12.63
26/08/2020 5:20,GS,15751,1.764,287.3,13.05,1.764,18.35,13.07,2.99,30.91,33,12.89,1050.282,8.57,0,28.32,29.68,12.66
24/09/2020 4:20,GS,19921,1.071,307,17.32,1.071,38.02,17.35,2.25,29.89,53.04,19.38,1054.5,1.21,0,28.32,28.66,12.62
26/09/2020 5:30,GS,20216,1.736,264.7,7.904,1.736,355.8,7.894,2.75,29.84,54,19.79,1051.983,3.5,0,28.32,29.09,12.61
26/09/2020 5:40,GS,20217,1.848,260.2,6.545,1.848,351.2,6.551,2.98,29.8,54.92,19.85,1052,9.86,0,28.32,29.05,12.61
30/09/2020 4:40,GS,20787,0.664,251.2,21.81,0.664,342.2,21.81,1.81,31.45,45.63,18.4,1051.095,0.88,0,28.32,29.63,12.63
26/08/2020 4:40,GS,15747,1.333,285.2,10.07,1.333,16.16,10.07,2.66,30.95,32.07,12.56,1049.938,1.04,0,28.34,29.43,12.67
26/08/2020 5:00,GS,15749,1.609,282.4,8.14,1.609,13.35,8.13,2.42,30.93,32.21,12.57,1050.043,1.4,0,28.34,29.58,12.67
22/09/2020 4:50,GS,19636,2.191,347.7,9.38,2.191,78.76,9.36,3.34,29.55,55.89,19.89,1054.318,0.03,0,28.34,28.95,12.63
26/08/2020 4:50,GS,15748,1.418,290.4,9.67,1.418,21.37,9.67,2.3,30.9,32.87,12.85,1049.931,0.87,0,28.35,29.46,12.67
26/08/2020 4:20,GS,15745,1.139,297.1,11.28,1.139,28.15,11.28,1.85,31.04,32.8,12.95,1049.799,0.97,0,28.36,29.41,12.67
26/08/2020 4:30,GS,15746,1.05,295.1,11.35,1.05,26.07,11.35,2.19,31.02,32.52,12.82,1049.848,0.94,0,28.36,29.44,12.67
27/08/2020 2:10,GS,15876,1.045,291.5,15.1,1.045,22.51,15.1,2.9,30.82,36.95,14.58,1049.399,1.2,11.17,28.36,29.01,12.7
28/08/2020 1:10,GS,16014,0.938,294,14.24,0.938,25.02,14.25,2.01,30.47,35,13.41,1047.59,0.77,11.14,28.36,28.98,12.71
24/09/2020 3:40,GS,19917,1.014,308.7,10.39,1.014,39.67,10.4,1.83,29.8,53.2,19.41,1054.198,0.14,0,28.36,28.94,12.63
27/09/2020 1:20,GS,20335,2.011,325,8.56,2.011,55.96,8.56,2.99,30.19,44.99,17.11,1053.407,0.19,9.95,28.36,29.36,12.67
27/08/2020 3:40,GS,15885,2.453,271.5,8.42,2.453,2.495,8.4,3.64,30.32,44,16.85,1049.517,0.13,0,28.37,29.41,12.68
28/08/2020 6:10,GS,16044,1.611,303.1,13.46,1.611,34.12,13.46,3.81,29.87,39.89,14.95,1048.6,136.43,0.15,28.37,29.09,12.72
22/09/2020 4:30,GS,19634,2.266,348.9,8.37,2.266,79.97,8.38,3.4,29.64,53.14,19.22,1054.162,0.28,0,28.37,29.09,12.63
26/09/2020 5:20,GS,20215,1.673,263.6,7.792,1.673,354.6,7.784,2.37,29.92,54,19.71,1051.929,0.93,0,28.37,29.18,12.61
23/09/2020 5:40,GS,19785,0.882,254.3,8.3,0.882,345.3,8.3,1.18,29.56,55.97,19.89,1055.301,11.44,0,28.38,28.42,12.61
25/09/2020 1:40,GS,20049,2.119,281.8,8.5,2.119,12.85,8.49,3.52,30,45,16.92,1053.76,0.49,10.14,28.38,29.1,12.68
28/09/2020 6:00,GS,20507,1.282,332.3,8.77,1.282,63.29,8.77,2.46,30.39,52,19.58,1056.8,41.2,0,28.38,29.16,12.63
26/08/2020 4:10,GS,15744,1.141,286.8,11.91,1.141,17.85,11.91,1.68,31.04,33.22,13.23,1049.69,0.97,0,28.39,29.43,12.68
22/09/2020 4:40,GS,19635,2.368,349.8,9.87,2.368,80.8,9.87,3.93,29.59,55.2,19.82,1054.206,0.29,0,28.39,29,12.63
23/09/2020 5:10,GS,19782,0.656,342.6,22.17,0.656,73.57,22.17,1.08,29.9,54,19.68,1055.2,1.01,0,28.39,28.73,12.62
26/09/2020 4:00,GS,20207,0.79,255.5,8.99,0.79,346.5,8.98,1.41,30.04,51.44,19.09,1051.8,1,0,28.39,29.08,12.64
08/07/2020 4:40,GS,10986,0.781,277.3,13.47,0.781,50.72,13.45,1.12,29.94,35.06,12.98,1047.877,4.34,0,28.4,28.24,12.21
22/09/2020 6:00,GS,19643,1.788,321.3,7.215,1.788,52.32,7.215,3.02,29.75,46.51,17.22,1054.813,47.95,0,28.4,28.93,12.64
25/09/2020 1:20,GS,20047,1.164,285.4,9.32,1.164,16.43,9.32,2.19,30.12,45,17,1053.8,1.01,10.14,28.4,28.93,12.69
30/09/2020 5:50,GS,20794,1.611,269.1,7.656,1.611,0.13,7.658,2.53,30.95,46.06,18.2,1051.3,19.74,0,28.4,29.44,12.61
08/07/2020 4:50,GS,10987,0.72,281.8,15.07,0.72,55.45,15.04,1.28,30.24,32.97,12.33,1048,9.02,0,28.41,28.19,12.2
23/09/2020 5:00,GS,19781,0.756,326.2,12.56,0.756,57.23,12.56,1.19,29.82,54.27,19.75,1055.2,1,0,28.41,28.86,12.62
29/09/2020 5:30,GS,20648,2.737,266.1,12.84,2.737,357.2,12.85,4.94,30.66,47.28,18.28,1054.885,2.29,0,28.41,29.94,12.61
26/08/2020 5:30,GS,15752,2.078,279.9,7.733,2.078,10.92,7.741,3.65,30.94,33.16,13.12,1050.408,22.8,0,28.42,29.74,12.67
27/08/2020 1:50,GS,15874,0.853,259.3,49.6,0.853,350.3,49.6,1.37,30.84,35.89,14.07,1049.374,0.44,11.17,28.42,29.38,12.7
27/08/2020 3:10,GS,15882,1.499,284.8,11.65,1.499,15.77,11.64,2.89,30.57,40.53,15.83,1049.402,0.14,0,28.42,29.53,12.68
27/08/2020 3:30,GS,15884,2.625,274.1,7.364,2.625,5.057,7.364,3.8,30.36,43.86,16.79,1049.456,0.16,0,28.42,29.45,12.68
