TIMESTAMP,ID,RECORD,Speed_AVG,Direction_AVG,Direction_StDev,Raw_Speed_AVG,Raw_Direction_AVG,Raw_Direction_StDev,Speed_Max,Temperature_Avg,RH_Avg,Dewpoint_T_Avg,Pressure_Avg,Radiation_Avg,Sunshine,IR_Temp_Avg,IRdetectorT_Avg,Batt_Min
01/12/2019 5:10,GS,4645,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 5:20,GS,4646,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 5:30,GS,4647,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 5:40,GS,4648,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 5:50,GS,4649,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 6:00,GS,4650,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 6:10,GS,4651,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 6:20,GS,4652,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 6:30,GS,4653,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 6:40,GS,4654,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.56
01/12/2019 6:50,GS,4655,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 7:00,GS,4656,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 7:10,GS,4657,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 7:20,GS,4658,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 7:30,GS,4659,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 7:40,GS,4660,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 7:50,GS,4661,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 8:00,GS,4662,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 8:10,GS,4663,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 8:20,GS,4664,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 8:30,GS,4665,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 8:40,GS,4666,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 8:50,GS,4667,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 9:00,GS,4668,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 9:10,GS,4669,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 9:20,GS,4670,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 9:30,GS,4671,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 9:40,GS,4672,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
01/12/2019 9:50,GS,4673,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
26/01/2020 19:00,GS,4680,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,12.98
26/01/2020 19:10,GS,4681,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.73
26/01/2020 19:20,GS,4682,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.7
26/01/2020 19:30,GS,4683,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.7
26/01/2020 19:40,GS,4684,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.68
26/01/2020 19:50,GS,4685,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.68
26/01/2020 20:00,GS,4686,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.68
26/01/2020 20:10,GS,4687,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.66
26/01/2020 20:20,GS,4688,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.65
26/01/2020 20:30,GS,4689,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.65
26/01/2020 20:40,GS,4690,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.65
26/01/2020 20:50,GS,4691,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.66
26/01/2020 21:00,GS,4692,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.63
26/01/2020 21:10,GS,4693,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.63
26/01/2020 21:20,GS,4694,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.63
26/01/2020 21:30,GS,4695,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
26/01/2020 21:40,GS,4696,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
26/01/2020 21:50,GS,4697,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
26/01/2020 22:00,GS,4698,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
26/01/2020 22:10,GS,4699,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
26/01/2020 22:20,GS,4700,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
26/01/2020 22:30,GS,4701,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
26/01/2020 22:40,GS,4702,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
26/01/2020 22:50,GS,4703,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
26/01/2020 23:00,GS,4704,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
26/01/2020 23:10,GS,4705,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
26/01/2020 23:20,GS,4706,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
26/01/2020 23:30,GS,4707,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
26/01/2020 23:40,GS,4708,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
26/01/2020 23:50,GS,4709,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 0:00,GS,4710,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 0:10,GS,4711,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 0:20,GS,4712,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 0:30,GS,4713,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
27/01/2020 0:40,GS,4714,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 0:50,GS,4715,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 1:00,GS,4716,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 1:10,GS,4717,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 1:20,GS,4718,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 1:30,GS,4719,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 1:40,GS,4720,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 1:50,GS,4721,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 2:00,GS,4722,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 2:10,GS,4723,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 2:20,GS,4724,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 2:30,GS,4725,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 2:40,GS,4726,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 2:50,GS,4727,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 3:00,GS,4728,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 3:10,GS,4729,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 3:20,GS,4730,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 3:30,GS,4731,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 3:40,GS,4732,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 3:50,GS,4733,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 4:00,GS,4734,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 4:10,GS,4735,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 4:20,GS,4736,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 4:30,GS,4737,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 4:40,GS,4738,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 4:50,GS,4739,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 5:00,GS,4740,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 5:10,GS,4741,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 5:20,GS,4742,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 5:30,GS,4743,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 5:40,GS,4744,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 5:50,GS,4745,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 6:00,GS,4746,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 6:10,GS,4747,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 6:20,GS,4748,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 6:30,GS,4749,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 6:40,GS,4750,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 6:50,GS,4751,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 7:00,GS,4752,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 7:10,GS,4753,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 7:20,GS,4754,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 7:30,GS,4755,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 7:40,GS,4756,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 7:50,GS,4757,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 8:00,GS,4758,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 8:10,GS,4759,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 8:20,GS,4760,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 8:30,GS,4761,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 8:40,GS,4762,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 8:50,GS,4763,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 9:00,GS,4764,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 9:10,GS,4765,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 9:20,GS,4766,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 9:30,GS,4767,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 9:40,GS,4768,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 9:50,GS,4769,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 10:00,GS,4770,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 10:10,GS,4771,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 10:20,GS,4772,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 10:30,GS,4773,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 10:40,GS,4774,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
27/01/2020 10:50,GS,4775,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.62
27/01/2020 11:00,GS,4776,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
27/01/2020 11:10,GS,4777,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
28/01/2020 6:20,GS,4778,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,4.742,13.04
30/01/2020 17:40,GS,4909,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,12.89
30/01/2020 17:50,GS,4910,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.64
30/01/2020 18:00,GS,4911,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
30/01/2020 18:10,GS,4912,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.61
30/01/2020 18:20,GS,4913,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.59
30/01/2020 18:30,GS,4914,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.59
30/01/2020 18:40,GS,4915,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.59
30/01/2020 18:50,GS,4916,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.59
25/02/2020 11:20,GS,4917,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.59
25/02/2020 11:30,GS,4918,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.59
25/02/2020 11:40,GS,4919,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.59
25/02/2020 11:50,GS,4920,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.59
25/02/2020 12:00,GS,4921,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
25/02/2020 12:10,GS,4922,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.6
25/02/2020 12:20,GS,4923,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.57
25/02/2020 12:30,GS,4924,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.57
25/02/2020 12:40,GS,4925,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.57
25/02/2020 12:50,GS,4926,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.57
25/02/2020 13:00,GS,4927,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.57
25/02/2020 13:10,GS,4928,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.57
25/02/2020 13:20,GS,4929,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.57
25/02/2020 13:30,GS,4930,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 13:40,GS,4931,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 13:50,GS,4932,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 14:00,GS,4933,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 14:10,GS,4934,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 14:20,GS,4935,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 14:30,GS,4936,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 14:40,GS,4937,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 14:50,GS,4938,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 15:00,GS,4939,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 15:10,GS,4940,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 15:20,GS,4941,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 15:30,GS,4942,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 15:40,GS,4943,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
25/02/2020 15:50,GS,4944,0,0,0,0,0,0,0,NAN,0,0,0,NAN,0,NA,0,13.58
